Date,HRC=F,BZ=F,EURUSD=X,USDCZK=X,EURCZK=X,CNYUSD=X,HG=F
2025-11-05,845.0,63.52000045776367,1.1485539674758911,21.20509910583496,24.352699279785156,0.14026229083538055,4.9629998207092285
2025-11-06,847.0,63.380001068115234,1.1496764421463013,21.17889976501465,24.35540008544922,0.1403311789035797,4.945499897003174
2025-11-07,847.0,63.630001068115234,1.1549211740493774,21.056699752807617,24.311100006103516,0.14047706127166748,4.938000202178955
2025-11-10,851.0,64.05999755859375,1.1543878316879272,21.04490089416504,24.291799545288086,0.14047706127166748,5.086999893188477
2025-11-11,852.0,65.16000366210938,1.1557220220565796,21.00480079650879,24.275999069213867,0.14046324789524078,5.048500061035156
2025-11-12,855.0,62.709999084472656,1.1587486267089844,20.913999557495117,24.23240089416504,0.14046324789524078,5.0894999504089355
2025-11-13,855.0,63.0099983215332,1.159218668937683,20.89900016784668,24.223800659179688,0.14046324789524078,5.087500095367432
2025-11-14,855.0,64.38999938964844,1.1631964445114136,20.770999908447266,24.161399841308594,0.14060743153095245,5.049499988555908
2025-11-17,855.0,64.19999694824219,1.1615345478057861,20.809999465942383,24.16320037841797,0.14086094498634338,5.0
2025-11-18,856.0,64.88999938964844,1.159057378768921,20.830799102783203,24.144500732421875,0.1406964510679245,4.962500095367432
2025-11-19,855.0,63.5099983215332,1.1581177711486816,20.869199752807617,24.163799285888672,0.1406964510679245,5.007999897003174
2025-11-20,856.0,63.380001068115234,1.154068112373352,20.922800064086914,24.152599334716797,0.1406964510679245,4.959499835968018
2025-11-21,857.0,62.560001373291016,1.1534557342529297,20.96489906311035,24.180700302124023,0.1406964510679245,5.008500099182129
2025-11-24,855.0,63.369998931884766,1.1507612466812134,21.051799774169922,24.226900100708008,0.14071427285671234,4.961999893188477
2025-11-25,854.0,62.47999954223633,1.1520073413848877,20.95439910888672,24.149200439453125,0.14080144464969635,4.999499797821045
2025-11-26,904.0,63.130001068115234,1.156483769416809,20.875499725341797,24.15049934387207,0.1411532312631607,5.104499816894531
2025-11-27,,,1.1602139472961426,20.81559944152832,24.15169906616211,0.14132677018642426,
2025-11-28,908.0,63.20000076293945,1.1599851846694946,20.80389976501465,24.142200469970703,0.14132677018642426,5.185500144958496
2025-12-01,903.0,63.16999816894531,1.1601465940475464,20.826400756835938,24.16189956665039,0.14134076237678528,5.218999862670898
2025-12-02,901.0,62.45000076293945,1.1607661247253418,20.79599952697754,24.145700454711914,0.14140871167182922,5.160999774932861
2025-12-03,906.0,62.66999816894531,1.1627906560897827,20.757999420166016,24.135299682617188,0.14144271612167358,5.308000087738037
2025-12-04,906.0,63.2599983215332,1.1666841506958008,20.659400939941406,24.09630012512207,0.14157086610794067,5.291500091552734
2025-12-05,908.0,63.75,1.1642799377441406,20.78969955444336,24.196300506591797,0.14141471683979034,5.381999969482422
2025-12-08,908.0,62.4900016784668,1.164022445678711,20.78890037536621,24.19729995727539,0.14145071804523468,5.364500045776367
2025-12-09,910.0,61.939998626708984,1.1641442775726318,20.83690071105957,24.26460075378418,0.14142270386219025,5.240499973297119
2025-12-10,906.0,62.209999084472656,1.1628313064575195,20.831199645996094,24.23150062561035,0.141576886177063,5.2754998207092285
2025-12-11,907.0,61.279998779296875,1.1701242923736572,20.70989990234375,24.231599807739258,0.14156284928321838,5.427000045776367
2025-12-12,907.0,61.119998931884766,1.1739431619644165,20.601999282836914,24.189800262451172,0.14168520271778107,5.2835001945495605
2025-12-15,907.0,60.560001373291016,1.1737639904022217,20.660400390625,24.24880027770996,0.14176353812217712,5.338500022888184
2025-12-16,907.0,58.91999816894531,1.1754610538482666,20.666900634765625,24.297700881958008,0.14190435409545898,5.2870001792907715
2025-12-17,907.0,59.68000030517578,1.1749500036239624,20.67099952697754,24.285499572753906,0.14201116561889648,5.363500118255615
2025-12-18,907.0,59.81999969482422,1.1742326021194458,20.759000778198242,24.3700008392334,0.1419849395751953,5.366499900817871
2025-12-19,907.0,60.470001220703125,1.1725666522979736,20.75040054321289,24.339399337768555,0.1420353651046753,5.439499855041504
2025-12-22,908.0,62.06999969482422,1.1708093881607056,20.766199111938477,24.3075008392334,0.14202728867530823,5.4375
2025-12-23,908.0,62.380001068115234,1.1765950918197632,20.67289924621582,24.316299438476562,0.14202728867530823,5.47599983215332
2025-12-24,906.0,62.2400016784668,1.179551362991333,20.590099334716797,24.28499984741211,0.1422879993915558,5.498499870300293
2025-12-26,906.0,60.63999938964844,1.1785364151000977,20.577499389648438,24.268199920654297,0.1422879993915558,5.766499996185303
2025-12-29,906.0,61.939998626708984,1.1772738695144653,20.593700408935547,24.243099212646484,0.1422879993915558,5.490499973297119
2025-12-30,904.0,61.91999816894531,1.1772878170013428,20.596099853515625,24.258100509643555,0.14274294674396515,5.727499961853027
2025-12-31,935.0,60.849998474121094,1.1747292280197144,20.618099212646484,24.231000900268555,0.14293678104877472,5.630000114440918
2026-01-02,940.0,60.75,1.175046682357788,20.556499481201172,24.141799926757812,0.14293678104877472,5.639999866485596
2026-01-05,933.0,61.7599983215332,1.1704667806625366,20.621000289916992,24.134000778198242,0.1429980993270874,5.924499988555908
2026-01-06,930.0,60.70000076293945,1.1714951992034912,20.637100219726562,24.17690086364746,0.1431024670600891,6.010499954223633
2026-01-07,938.0,59.959999084472656,1.1688251495361328,20.67289924621582,24.161699295043945,0.1431967318058014,5.809000015258789
2026-01-08,938.0,61.9900016784668,1.1676785945892334,20.788299560546875,24.267799377441406,0.1429286003112793,5.746500015258789
2026-01-09,940.0,63.34000015258789,1.1657865047454834,20.821300506591797,24.283300399780273,0.14319467544555664,5.855500221252441
2026-01-12,943.0,63.869998931884766,1.1623716354370117,20.871599197387695,24.256999969482422,0.14332397282123566,5.985000133514404
2026-01-13,942.0,65.47000122070312,1.1666978597640991,20.792600631713867,24.260299682617188,0.14340823888778687,5.96999979019165
2026-01-14,939.0,66.5199966430664,1.164252758026123,20.799999237060547,24.222200393676758,0.1433178037405014,6.008999824523926
2026-01-15,939.0,63.7599983215332,1.1646324396133423,20.79560089111328,24.22960090637207,0.14341029524803162,5.947999954223633
2026-01-16,939.0,64.12999725341797,1.1609008312225342,20.90369987487793,24.266700744628906,0.14355440437793732,5.78849983215332
2026-01-19,,,1.162493348121643,20.864200592041016,24.24959945678711,0.14351114630699158,
2026-01-20,940.0,64.91999816894531,1.1639139652252197,20.869400024414062,24.280000686645508,0.14351114630699158,5.7729997634887695
2026-01-21,941.0,65.23999786376953,1.1727865934371948,20.728099822998047,24.309600830078125,0.14368022978305817,5.729499816894531
2026-01-22,943.0,64.05999755859375,1.1672970056533813,20.825700759887695,24.30940055847168,0.14360181987285614,5.742499828338623
2026-01-23,942.0,65.87999725341797,1.1754610538482666,20.638999938964844,24.250999450683594,0.14341852068901062,5.910999774932861
2026-01-26,942.0,65.58999633789062,1.1858457326889038,20.4419002532959,24.240400314331055,0.14341852068901062,5.984000205993652
2026-01-27,942.0,67.56999969482422,1.1876484155654907,20.400999069213867,24.223600387573242,0.14379799365997314,5.828499794006348
2026-01-28,972.0,68.4000015258789,1.2017642259597778,20.154199600219727,24.216400146484375,0.1437917798757553,5.892499923706055
2026-01-29,972.0,70.70999908447266,1.1977769136428833,20.265499114990234,24.282400131225586,0.1437917798757553,6.17549991607666
2026-01-30,972.0,70.69000244140625,1.19657301902771,20.322599411010742,24.309499740600586,0.14392630755901337,5.896999835968018
2026-02-02,972.0,66.30000305175781,1.1849182844161987,20.513999938964844,24.30579948425293,0.14386418461799622,5.801499843597412
2026-02-03,971.0,67.33000183105469,1.1798714399337769,20.591699600219727,24.294200897216797,0.14396153390407562,6.0625
2026-02-04,976.0,69.45999908447266,1.1816140413284302,20.57159996032715,24.31559944152832,0.14413999021053314,5.826000213623047
2026-02-05,973.0,67.55000305175781,1.180163860321045,20.639699935913086,24.35569953918457,0.14413999021053314,5.798999786376953
2026-02-06,977.0,68.05000305175781,1.177786946296692,20.574199676513672,24.25,0.1441379189491272,5.863500118255615
2026-02-09,977.0,69.04000091552734,1.182578206062317,20.473400115966797,24.211999893188477,0.14411714673042297,5.945000171661377
2026-02-10,976.0,68.80000305175781,1.1904053688049316,20.322399139404297,24.20479965209961,0.14446692168712616,5.895999908447266
2026-02-11,976.0,69.4000015258789,1.1889617443084717,20.371599197387695,24.22909927368164,0.14470523595809937,5.948999881744385
2026-02-12,980.0,67.5199966430664,1.1876062154769897,20.406999588012695,24.22800064086914,0.14466546475887299,5.770999908447266
2026-02-13,979.0,67.75,1.1868449449539185,20.402299880981445,24.22369956970215,0.14492543041706085,5.792500019073486
2026-02-16,,,1.1867464780807495,20.433900833129883,24.241100311279297,0.14475969970226288,
2026-02-17,980.0,67.41999816894531,1.1849884986877441,20.464099884033203,24.24209976196289,0.14475969970226288,5.632999897003174
2026-02-18,982.0,70.3499984741211,1.185185194015503,20.460800170898438,24.258399963378906,0.14475969970226288,5.793499946594238
2026-02-19,982.0,71.66000366210938,1.1788839101791382,20.541799545288086,24.22570037841797,0.14475969970226288,5.730000019073486
2026-02-20,981.0,71.76000213623047,1.1769136190414429,20.58799934387207,24.22170066833496,0.14475759863853455,5.830999851226807
